lineID,day,pid,adFlag,availability,competitorPrice,click,basket,order,price,revenue,pid.1,manufacturer,group,content,unit,pharmForm,genericProduct,salesIndex,category,campaignIndex,rrp
1692027,60,6200,0,1,6.58,0,1,0,6.55,0,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1692465,60,13193,0,1,16.28,1,0,0,15.9,0,13193,Manu198,2FOI,1000,ST,TAB,0,40,171,,20.35
1692745,60,13717,0,1,10.99,0,0,1,10.95,10.95,13717,Manu1,2FOI,420,ST,TAB,0,40,171,,14.74
1694579,60,6197,0,1,6.48,1,0,0,8.49,0,6197,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1698693,60,743,0,1,3.78,1,0,0,3.25,0,743,Manu1,2FOI,80,ST,TAB,0,40,171,,4.73
1698794,60,13716,0,1,10.56,0,1,0,10.95,0,13716,Manu1,2FOI,420,ST,TAB,0,40,171,,14.74
1699132,60,13716,0,1,10.56,0,0,1,10.95,10.95,13716,Manu1,2FOI,420,ST,TAB,0,40,171,,14.74
1699230,60,6200,0,1,6.58,0,0,1,6.55,6.55,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1700289,60,6200,0,1,6.58,0,1,0,6.55,0,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1700777,60,13717,0,1,10.99,0,0,1,10.95,10.95,13717,Manu1,2FOI,420,ST,TAB,0,40,171,,14.74
1701213,60,6200,0,1,6.58,0,0,1,6.55,6.55,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1704255,60,13192,0,1,8.24,0,0,1,10.68,10.68,13192,Manu198,2FOI,400,ST,TAB,0,40,171,,11.55
1704416,60,13191,0,1,3.48,0,1,0,2.7,0,13191,Manu198,2FOI,100,ST,TAB,0,40,171,,4.35
1704777,60,743,0,1,3.78,0,0,1,3.25,3.25,743,Manu1,2FOI,80,ST,TAB,0,40,171,,4.73
1704940,60,13192,0,1,8.24,0,0,1,10.68,10.68,13192,Manu198,2FOI,400,ST,TAB,0,40,171,,11.55
1717010,61,13313,0,1,6.59,1,0,0,8.49,0,13313,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1720984,61,13193,0,1,16.28,1,0,0,15.9,0,13193,Manu198,2FOI,1000,ST,TAB,0,40,171,,20.35
1723484,61,13191,0,1,3.48,0,0,1,2.7,2.7,13191,Manu198,2FOI,100,ST,TAB,0,40,171,,4.35
1724445,61,6200,0,1,6.58,1,0,0,6.55,0,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1724538,61,13313,0,1,6.59,0,1,0,8.49,0,13313,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1724867,61,13313,0,1,6.59,0,0,1,8.49,8.49,13313,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1729913,61,6197,0,1,6.59,1,0,0,8.49,0,6197,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1734294,61,6200,0,1,6.58,0,0,1,6.55,6.55,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1740768,61,6200,0,1,6.58,0,0,1,6.55,6.55,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1741130,61,13193,0,1,16.28,0,0,1,15.9,15.9,13193,Manu198,2FOI,1000,ST,TAB,0,40,171,,20.35
1742138,61,6200,0,1,6.58,0,1,0,6.55,0,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1743077,61,13717,0,1,10.99,0,0,1,10.95,10.95,13717,Manu1,2FOI,420,ST,TAB,0,40,171,,14.74
1754364,62,13193,0,1,16.28,0,0,1,15.9,15.9,13193,Manu198,2FOI,1000,ST,TAB,0,40,171,,20.35
1754605,62,6200,0,1,6.58,1,0,0,6.55,0,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1754780,62,6200,0,1,6.58,1,0,0,6.55,0,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1754792,62,13193,0,1,16.28,1,0,0,15.9,0,13193,Manu198,2FOI,1000,ST,TAB,0,40,171,,20.35
1754974,62,13193,0,1,16.28,1,0,0,15.9,0,13193,Manu198,2FOI,1000,ST,TAB,0,40,171,,20.35
1755187,62,13191,0,1,3.48,0,0,1,2.7,2.7,13191,Manu198,2FOI,100,ST,TAB,0,40,171,,4.35
1755824,62,17238,0,1,10.99,0,0,1,12.04,12.04,17238,Manu363,2FOI,800,ST,TAB,0,40,171,,16.34
1756260,62,13193,0,1,16.28,1,0,0,15.9,0,13193,Manu198,2FOI,1000,ST,TAB,0,40,171,,20.35
1757121,62,6200,0,1,6.58,0,0,1,6.55,6.55,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1763639,62,13193,0,1,16.28,1,0,0,15.9,0,13193,Manu198,2FOI,1000,ST,TAB,0,40,171,,20.35
1764491,62,13192,0,1,8.24,0,0,1,10.68,10.68,13192,Manu198,2FOI,400,ST,TAB,0,40,171,,11.55
1764713,62,6200,0,1,6.58,1,0,0,6.55,0,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1767161,62,746,0,1,20.56,0,0,1,21.95,21.95,746,Manu1,2FOI,1000,ST,TAB,0,40,171,,28.55
1768505,62,6200,0,1,6.58,0,0,1,6.55,6.55,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1768538,62,6200,0,1,6.58,0,0,1,6.55,6.55,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1769745,62,745,0,1,3.78,0,0,1,3.25,3.25,745,Manu1,2FOI,80,ST,TAB,0,40,171,,4.73
1773564,62,13313,0,1,6.59,1,0,0,8.49,0,13313,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1778960,62,13192,0,1,8.24,0,1,0,10.68,0,13192,Manu198,2FOI,400,ST,TAB,0,40,171,,11.55
1779721,62,13192,0,1,8.24,0,0,1,10.68,10.68,13192,Manu198,2FOI,400,ST,TAB,0,40,171,,11.55
1780493,62,13313,0,1,6.59,1,0,0,8.49,0,13313,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1782634,62,17222,0,1,6.91,1,0,0,6.55,0,17222,Manu363,2FOI,15,G,GLO,0,40,171,,8.63
1782636,62,17222,0,1,6.91,1,0,0,6.55,0,17222,Manu363,2FOI,15,G,GLO,0,40,171,,8.63
1785947,63,13193,0,1,14.95,1,0,0,15.9,0,13193,Manu198,2FOI,1000,ST,TAB,0,40,171,,20.35
1786100,63,743,0,1,3.41,1,0,0,3.25,0,743,Manu1,2FOI,80,ST,TAB,0,40,171,,4.73
1787092,63,13716,0,1,10.56,0,0,1,10.95,10.95,13716,Manu1,2FOI,420,ST,TAB,0,40,171,,14.74
1790509,63,6197,0,1,6.6,0,1,0,8.49,0,6197,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1790966,63,13716,0,1,10.56,0,0,1,10.95,10.95,13716,Manu1,2FOI,420,ST,TAB,0,40,171,,14.74
1794728,63,17222,0,1,6.36,1,0,0,6.55,0,17222,Manu363,2FOI,15,G,GLO,0,40,171,,8.63
1796304,63,6200,0,1,6.55,0,1,0,6.55,0,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1798056,63,743,0,1,3.41,1,0,0,3.25,0,743,Manu1,2FOI,80,ST,TAB,0,40,171,,4.73
1799866,63,6200,0,1,6.55,1,0,0,6.55,0,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1799918,63,13716,0,1,10.56,0,1,0,10.95,0,13716,Manu1,2FOI,420,ST,TAB,0,40,171,,14.74
1806117,63,13193,0,1,14.95,0,1,0,15.9,0,13193,Manu198,2FOI,1000,ST,TAB,0,40,171,,20.35
1806442,63,6200,0,1,6.55,1,0,0,6.55,0,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1806460,63,13717,0,2,10.93,1,0,0,10.95,0,13717,Manu1,2FOI,420,ST,TAB,0,40,171,,14.74
1808027,63,13313,0,1,6.56,0,1,0,8.49,0,13313,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1808088,63,6200,0,1,6.55,0,1,0,6.55,0,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1808802,63,6200,0,1,6.55,0,0,1,6.55,6.55,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1809072,63,743,0,1,3.41,0,1,0,3.25,0,743,Manu1,2FOI,80,ST,TAB,0,40,171,,4.73
1809083,63,13313,0,1,6.56,1,0,0,8.49,0,13313,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1809682,63,6200,0,1,6.55,0,0,1,6.55,6.55,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1810419,63,13193,0,1,14.95,1,0,0,15.9,0,13193,Manu198,2FOI,1000,ST,TAB,0,40,171,,20.35
1810688,63,6200,0,1,6.55,1,0,0,6.55,0,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1810784,63,745,0,1,3.26,1,0,0,3.25,0,745,Manu1,2FOI,80,ST,TAB,0,40,171,,4.73
1810786,63,13313,0,1,6.56,1,0,0,8.49,0,13313,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1810838,63,18292,0,1,3.34,1,0,0,3.86,0,18292,Manu363,2FOI,100,ST,TAB,0,40,171,,4.18
1811101,63,6200,0,1,6.55,1,0,0,6.55,0,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1811141,63,6200,0,1,6.55,1,0,0,6.55,0,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1811551,63,13717,0,2,10.93,0,0,1,10.95,10.95,13717,Manu1,2FOI,420,ST,TAB,0,40,171,,14.74
1811933,63,17238,0,1,13.67,0,1,0,12.04,0,17238,Manu363,2FOI,800,ST,TAB,0,40,171,,16.34
1812643,63,743,0,1,3.41,0,1,0,3.25,0,743,Manu1,2FOI,80,ST,TAB,0,40,171,,4.73
1812822,63,13191,0,1,3.17,0,0,1,2.7,2.7,13191,Manu198,2FOI,100,ST,TAB,0,40,171,,4.35
1813100,63,743,0,1,3.41,0,0,1,3.25,3.25,743,Manu1,2FOI,80,ST,TAB,0,40,171,,4.73
1813315,63,17238,0,1,13.67,0,0,1,12.04,12.04,17238,Manu363,2FOI,800,ST,TAB,0,40,171,,16.34
1816871,64,13191,0,1,3.28,0,0,1,2.7,2.7,13191,Manu198,2FOI,100,ST,TAB,0,40,171,,4.35
1819407,64,6197,0,1,6.48,1,0,0,8.49,0,6197,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1822600,64,13193,0,1,16.27,1,0,0,15.9,0,13193,Manu198,2FOI,1000,ST,TAB,0,40,171,,20.35
1824517,64,13192,0,1,8.24,1,0,0,10.68,0,13192,Manu198,2FOI,400,ST,TAB,0,40,171,,11.55
1826248,64,13191,0,1,3.28,0,1,0,2.7,0,13191,Manu198,2FOI,100,ST,TAB,0,40,171,,4.35
1826808,64,17238,0,1,13.07,1,0,0,12.04,0,17238,Manu363,2FOI,800,ST,TAB,0,40,171,,16.34
1826972,64,17222,0,1,6.51,0,0,1,6.55,6.55,17222,Manu363,2FOI,15,G,GLO,0,40,171,,8.63
1828070,64,13717,0,1,10.77,1,0,0,10.95,0,13717,Manu1,2FOI,420,ST,TAB,0,40,171,,14.74
1828222,64,13193,0,1,16.27,0,1,0,15.9,0,13193,Manu198,2FOI,1000,ST,TAB,0,40,171,,20.35
1828311,64,13194,0,2,41.68,1,0,0,48.74,0,13194,Manu198,2FOI,4000,ST,TAB,0,40,171,,52.69
1828591,64,13193,0,1,16.27,0,0,1,15.9,15.9,13193,Manu198,2FOI,1000,ST,TAB,0,40,171,,20.35
1831301,64,13193,0,1,16.27,0,0,1,15.9,15.9,13193,Manu198,2FOI,1000,ST,TAB,0,40,171,,20.35
1833470,64,6200,0,1,6.58,1,0,0,6.55,0,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1835043,64,6200,0,1,6.58,0,1,0,6.55,0,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1835695,64,17238,0,1,13.07,0,1,0,12.04,0,17238,Manu363,2FOI,800,ST,TAB,0,40,171,,16.34
1842734,65,13192,0,1,9.45,0,0,1,10.68,10.68,13192,Manu198,2FOI,400,ST,TAB,0,40,171,,11.55
1843101,65,13313,0,1,6.59,1,0,0,8.49,0,13313,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1844904,65,13313,0,1,6.59,1,0,0,8.49,0,13313,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1845514,65,13313,0,1,6.59,0,1,0,8.49,0,13313,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1845644,65,6200,0,1,6.55,1,0,0,6.55,0,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1845773,65,13313,0,1,6.59,0,0,1,8.49,8.49,13313,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1854643,65,6200,0,1,6.55,0,1,0,6.55,0,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1855587,65,12720,0,2,8.61,1,0,0,7.81,0,12720,Manu28,2FOI,400,ST,TAB,0,40,171,,10.77
1861850,65,6200,0,1,6.55,1,0,0,6.55,0,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1865263,65,745,0,1,3.85,0,1,0,3.25,0,745,Manu1,2FOI,80,ST,TAB,0,40,171,,4.73
1867593,66,13313,0,1,6.59,1,0,0,8.49,0,13313,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1867639,66,13313,0,1,6.59,1,0,0,8.49,0,13313,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1867763,66,13313,0,1,6.59,1,0,0,8.49,0,13313,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1874947,66,13192,0,1,9.45,0,1,0,10.68,0,13192,Manu198,2FOI,400,ST,TAB,0,40,171,,11.55
1878294,66,13717,0,1,10.77,0,1,0,10.95,0,13717,Manu1,2FOI,420,ST,TAB,0,40,171,,14.74
1878482,66,10668,0,1,8.71,0,0,1,8.75,8.75,10668,Manu363,2FOI,400,ST,TAB,0,40,171,,10.89
1882055,66,10668,0,1,8.71,1,0,0,8.75,0,10668,Manu363,2FOI,400,ST,TAB,0,40,171,,10.89
1884635,66,17222,0,1,6.91,1,0,0,6.55,0,17222,Manu363,2FOI,15,G,GLO,0,40,171,,8.63
1884740,66,743,0,1,3.85,0,0,1,3.25,3.25,743,Manu1,2FOI,80,ST,TAB,0,40,171,,4.73
1886550,66,13313,0,1,6.59,1,0,0,8.49,0,13313,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1887375,66,6200,0,1,6.58,0,0,1,6.55,6.55,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1889260,66,6200,0,1,6.58,1,0,0,6.55,0,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1891955,66,6200,0,1,6.58,0,0,1,6.55,6.55,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1893577,66,13193,0,1,16.28,1,0,0,15.9,0,13193,Manu198,2FOI,1000,ST,TAB,0,40,171,,20.35
1895714,66,10668,0,1,8.71,0,0,1,8.75,8.75,10668,Manu363,2FOI,400,ST,TAB,0,40,171,,10.89
1895727,66,13193,0,1,16.28,0,0,1,15.9,15.9,13193,Manu198,2FOI,1000,ST,TAB,0,40,171,,20.35
1896399,66,6200,0,1,6.58,1,0,0,6.55,0,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1896856,66,6200,0,1,6.58,0,1,0,6.55,0,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1898048,66,13715,0,2,11.79,0,1,0,10.95,0,13715,Manu1,2FOI,420,ST,TAB,0,40,171,,14.74
1898247,66,13313,0,1,6.59,1,0,0,8.49,0,13313,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1899109,66,13715,0,2,11.79,0,0,1,10.95,10.95,13715,Manu1,2FOI,420,ST,TAB,0,40,171,,14.74
1900916,66,6200,0,1,6.58,0,0,1,6.55,6.55,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1901083,66,6200,0,1,6.58,0,1,0,6.55,0,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1902002,66,13313,0,1,6.59,1,0,0,8.49,0,13313,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1902287,66,6200,0,1,6.58,0,0,1,6.55,6.55,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1902461,66,13313,0,1,6.59,1,0,0,8.49,0,13313,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1903887,66,745,0,1,3.85,0,0,1,3.25,3.25,745,Manu1,2FOI,80,ST,TAB,0,40,171,,4.73
1904145,66,13313,0,1,6.59,1,0,0,8.49,0,13313,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1904651,66,13313,0,1,6.59,1,0,0,8.49,0,13313,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1910239,67,6200,0,1,6.55,0,0,1,6.55,6.55,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1910718,67,13313,0,1,6.59,1,0,0,5.56,0,13313,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1910784,67,10668,0,1,7.69,1,0,0,8.75,0,10668,Manu363,2FOI,400,ST,TAB,0,40,171,,10.89
1910797,67,13717,0,1,10.99,1,0,0,10.95,0,13717,Manu1,2FOI,420,ST,TAB,0,40,171,,14.74
1911091,67,13717,0,1,10.99,0,0,1,10.95,10.95,13717,Manu1,2FOI,420,ST,TAB,0,40,171,,14.74
1913435,67,13193,0,1,16.28,0,1,0,15.9,0,13193,Manu198,2FOI,1000,ST,TAB,0,40,171,,20.35
1915373,67,13193,0,1,16.28,1,0,0,15.9,0,13193,Manu198,2FOI,1000,ST,TAB,0,40,171,,20.35
1916374,67,13192,0,1,9.45,0,0,1,10.68,10.68,13192,Manu198,2FOI,400,ST,TAB,0,40,171,,11.55
1921991,67,6200,0,1,6.55,0,0,1,6.55,6.55,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1922096,67,6200,0,1,6.55,1,0,0,6.55,0,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1926829,67,6200,0,1,6.55,1,0,0,6.55,0,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1930132,67,6200,0,1,6.55,0,1,0,6.55,0,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1930413,67,13313,0,1,6.59,0,0,1,5.56,5.56,13313,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1933668,67,6200,0,1,6.55,0,0,1,6.55,6.55,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1934908,67,743,0,1,3.85,1,0,0,3.25,0,743,Manu1,2FOI,80,ST,TAB,0,40,171,,4.73
1936588,67,6200,0,1,6.55,1,0,0,6.55,0,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1938832,67,6200,0,1,6.55,1,0,0,6.55,0,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1938833,67,746,0,1,20.85,0,1,0,21.95,0,746,Manu1,2FOI,1000,ST,TAB,0,40,171,,28.55
1941719,67,6200,0,1,6.55,0,1,0,6.55,0,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1941745,67,13313,0,1,6.59,0,1,0,5.56,0,13313,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1941970,67,743,0,1,3.85,0,1,0,3.25,0,743,Manu1,2FOI,80,ST,TAB,0,40,171,,4.73
1942272,67,743,0,1,3.85,0,0,1,3.25,3.25,743,Manu1,2FOI,80,ST,TAB,0,40,171,,4.73
1950614,68,13191,0,1,4.35,0,0,1,2.7,2.7,13191,Manu198,2FOI,100,ST,TAB,0,40,171,,4.35
1956678,68,13313,0,1,6.59,1,0,0,8.49,0,13313,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1957072,68,6200,0,1,6.58,0,0,1,6.55,6.55,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1964219,68,6200,0,1,6.58,0,0,1,6.55,6.55,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1964628,68,13716,0,1,10.95,0,0,1,10.95,10.95,13716,Manu1,2FOI,420,ST,TAB,0,40,171,,14.74
1966137,68,6197,0,1,6.48,1,0,0,8.49,0,6197,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1967005,68,13193,0,1,16.28,0,0,1,15.9,15.9,13193,Manu198,2FOI,1000,ST,TAB,0,40,171,,20.35
1972036,68,6200,0,1,6.58,0,0,1,6.55,6.55,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1973569,68,6200,0,1,6.58,1,0,0,6.55,0,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1975753,68,13313,0,1,6.59,0,1,0,8.49,0,13313,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1983503,69,13313,0,1,6.59,1,0,0,8.49,0,13313,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1987423,69,13313,0,1,6.59,1,0,0,8.49,0,13313,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1989912,69,13193,0,1,16.28,0,1,0,15.9,0,13193,Manu198,2FOI,1000,ST,TAB,0,40,171,,20.35
1990310,69,13193,0,1,16.28,0,0,1,15.9,15.9,13193,Manu198,2FOI,1000,ST,TAB,0,40,171,,20.35
1991461,69,6200,0,1,6.58,1,0,0,6.55,0,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1992346,69,13191,0,1,4.35,0,0,1,2.7,2.7,13191,Manu198,2FOI,100,ST,TAB,0,40,171,,4.35
2002921,69,743,0,1,3.42,0,1,0,3.25,0,743,Manu1,2FOI,80,ST,TAB,0,40,171,,4.73
2002953,69,745,0,1,3.85,1,0,0,3.25,0,745,Manu1,2FOI,80,ST,TAB,0,40,171,,4.73
2005918,69,745,0,1,3.85,0,1,0,3.25,0,745,Manu1,2FOI,80,ST,TAB,0,40,171,,4.73
2006643,69,745,0,1,3.85,0,0,1,3.25,3.25,745,Manu1,2FOI,80,ST,TAB,0,40,171,,4.73
2009130,69,13193,0,1,16.28,0,0,1,15.9,15.9,13193,Manu198,2FOI,1000,ST,TAB,0,40,171,,20.35
2011791,69,13313,0,1,6.59,1,0,0,8.49,0,13313,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
2014444,70,13191,0,1,3.17,0,1,0,2.7,0,13191,Manu198,2FOI,100,ST,TAB,0,40,171,,4.35
2017409,70,13191,0,1,3.17,0,0,1,2.7,2.7,13191,Manu198,2FOI,100,ST,TAB,0,40,171,,4.35
2018273,70,13277,0,2,16.09,0,0,1,19.6,19.6,13277,Manu198,2FOI,100,ML,TRO,0,40,171,,21.78
2020359,70,6200,0,1,6.58,1,0,0,6.55,0,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
2020674,70,6200,0,1,6.58,0,0,1,6.55,6.55,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
2021363,70,13717,0,1,10.93,0,1,0,10.95,0,13717,Manu1,2FOI,420,ST,TAB,0,40,171,,14.74
2021607,70,6200,0,1,6.58,0,1,0,6.55,0,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
2021743,70,743,0,1,3.41,1,0,0,3.25,0,743,Manu1,2FOI,80,ST,TAB,0,40,171,,4.73
2022113,70,6200,0,1,6.58,0,0,1,6.55,6.55,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
2022831,70,17222,0,1,6.36,1,0,0,6.55,0,17222,Manu363,2FOI,15,G,GLO,0,40,171,,8.63
2022917,70,1018,0,2,4.7,0,1,0,4.16,0,1018,Manu157,2FOI,7.5,G,GLO,0,40,171,,6.36
2023169,70,10668,0,1,8.21,0,0,1,8.75,8.75,10668,Manu363,2FOI,400,ST,TAB,0,40,171,,10.89
2023487,70,13193,0,1,14.95,0,0,1,15.9,15.9,13193,Manu198,2FOI,1000,ST,TAB,0,40,171,,20.35
2025210,70,13193,0,1,14.95,0,1,0,15.9,0,13193,Manu198,2FOI,1000,ST,TAB,0,40,171,,20.35
2025315,70,13193,0,1,14.95,0,0,1,15.9,15.9,13193,Manu198,2FOI,1000,ST,TAB,0,40,171,,20.35
2027692,70,6200,0,1,6.58,1,0,0,6.55,0,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
2031037,70,13193,0,1,14.95,0,0,1,15.9,15.9,13193,Manu198,2FOI,1000,ST,TAB,0,40,171,,20.35
2035335,70,13313,0,1,6.56,1,0,0,8.72,0,13313,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
2038844,70,18292,0,1,3.34,1,0,0,3.49,0,18292,Manu363,2FOI,100,ST,TAB,0,40,171,,4.18
2041061,70,13717,0,1,10.93,0,0,1,10.95,10.95,13717,Manu1,2FOI,420,ST,TAB,0,40,171,,14.74
2044810,71,13313,0,1,6.59,1,0,0,8.72,0,13313,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
2044817,71,13717,0,1,10.77,0,1,0,10.95,0,13717,Manu1,2FOI,420,ST,TAB,0,40,171,,14.74
2049422,71,13193,0,1,16.27,1,0,0,15.9,0,13193,Manu198,2FOI,1000,ST,TAB,0,40,171,,20.35
2049615,71,13192,0,1,8.24,0,0,1,10.97,10.97,13192,Manu198,2FOI,400,ST,TAB,0,40,171,,11.55
2050097,71,6200,0,1,6.55,0,0,1,6.55,6.55,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
2050970,71,13193,0,1,16.27,0,1,0,15.9,0,13193,Manu198,2FOI,1000,ST,TAB,0,40,171,,20.35
2057477,71,6200,0,1,6.55,0,0,1,6.55,6.55,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
2061898,71,13313,0,1,6.59,1,0,0,8.72,0,13313,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
2065661,71,6200,0,1,6.55,1,0,0,6.55,0,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
2065938,71,744,0,1,22.84,0,1,0,21.95,0,744,Manu1,2FOI,1000,ST,TAB,0,40,171,,28.55
2066043,71,744,0,1,22.84,0,0,1,21.95,65.85,744,Manu1,2FOI,1000,ST,TAB,0,40,171,,28.55
2071237,72,13191,0,1,3.48,1,0,0,2.7,0,13191,Manu198,2FOI,100,ST,TAB,0,40,171,,4.35
2075237,72,13193,0,1,16.28,1,0,0,15.9,0,13193,Manu198,2FOI,1000,ST,TAB,0,40,171,,20.35
2075350,72,13192,0,1,8.24,0,0,1,10.97,10.97,13192,Manu198,2FOI,400,ST,TAB,0,40,171,,11.55
2080288,72,746,0,1,20.56,0,0,1,21.95,21.95,746,Manu1,2FOI,1000,ST,TAB,0,40,171,,28.55
2089809,72,13193,0,1,16.28,0,0,1,15.9,15.9,13193,Manu198,2FOI,1000,ST,TAB,0,40,171,,20.35
2094479,73,13191,0,1,4.35,1,0,0,2.7,0,13191,Manu198,2FOI,100,ST,TAB,0,40,171,,4.35
2102697,73,13193,0,1,16.28,0,1,0,15.9,0,13193,Manu198,2FOI,1000,ST,TAB,0,40,171,,20.35
2111476,73,6200,0,1,6.55,1,0,0,6.55,0,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
2113224,73,13716,0,1,10.95,0,1,0,10.95,0,13716,Manu1,2FOI,420,ST,TAB,0,40,171,,14.74
2113261,73,745,0,1,3.85,1,0,0,3.25,0,745,Manu1,2FOI,80,ST,TAB,0,40,171,,4.73
2113471,73,13716,0,1,10.95,0,0,1,10.95,10.95,13716,Manu1,2FOI,420,ST,TAB,0,40,171,,14.74
2114986,73,6200,0,1,6.55,0,0,1,6.55,6.55,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
